2026-03-18 13:38:48.201 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 21:50:55.946 | INFO     | __main__:create_random_student:45 - Created Auth user: kr04unnKJ9VTMGqESGUn6451HnU2 | test.student14@cfd.nu.edu.pk | password: waleed
2026-03-18 21:50:56.483 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID kr04unnKJ9VTMGqESGUn6451HnU2
2026-03-18 21:50:57.023 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-014 at (31.497777, 73.188830)
2026-03-18 21:50:58.170 | INFO     | __main__:create_random_student:45 - Created Auth user: 3NCF4DINhjQGspwwPowjYPHiaHk2 | test.student15@cfd.nu.edu.pk | password: waleed
2026-03-18 21:50:58.702 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID 3NCF4DINhjQGspwwPowjYPHiaHk2
2026-03-18 21:50:59.250 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-015 at (31.339878, 73.179763)
2026-03-18 21:51:00.402 | INFO     | __main__:create_random_student:45 - Created Auth user: C8wNHO4UgiSm1uVfgzv3ta2Ht0N2 | test.student16@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:00.934 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID C8wNHO4UgiSm1uVfgzv3ta2Ht0N2
2026-03-18 21:51:01.481 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-016 at (31.388742, 73.176986)
2026-03-18 21:51:02.604 | INFO     | __main__:create_random_student:45 - Created Auth user: f0vulxDR4TQgEOmXB5KgcgWs5yB3 | test.student17@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:03.146 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID f0vulxDR4TQgEOmXB5KgcgWs5yB3
2026-03-18 21:51:03.685 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-017 at (31.303136, 73.165124)
2026-03-18 21:51:04.805 | INFO     | __main__:create_random_student:45 - Created Auth user: xXY6lI2T4APwEYhiWeudUoi2AQV2 | test.student18@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:05.340 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID xXY6lI2T4APwEYhiWeudUoi2AQV2
2026-03-18 21:51:05.870 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-018 at (31.413934, 73.090093)
2026-03-18 21:51:07.331 | INFO     | __main__:create_random_student:45 - Created Auth user: yk1XZr5lhTaaUO4HG9qcCU72Pfq1 | test.student19@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:07.867 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID yk1XZr5lhTaaUO4HG9qcCU72Pfq1
2026-03-18 21:51:08.407 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-019 at (31.434958, 73.020656)
2026-03-18 21:51:09.920 | INFO     | __main__:create_random_student:45 - Created Auth user: stWKL7tCzcVsfTnfX9umyPMjolX2 | test.student20@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:10.458 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID stWKL7tCzcVsfTnfX9umyPMjolX2
2026-03-18 21:51:10.998 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-020 at (31.543441, 73.006321)
2026-03-18 21:51:12.148 | INFO     | __main__:create_random_student:45 - Created Auth user: 7mT2BQHHIYPOprni0NALOGfy4hb2 | test.student21@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:12.690 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID 7mT2BQHHIYPOprni0NALOGfy4hb2
2026-03-18 21:51:13.228 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-021 at (31.418287, 73.020840)
2026-03-18 21:51:14.358 | INFO     | __main__:create_random_student:45 - Created Auth user: 5ugZ4FiS7retUUY16U9x7ETlncs2 | test.student22@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:14.901 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID 5ugZ4FiS7retUUY16U9x7ETlncs2
2026-03-18 21:51:15.442 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-022 at (31.451757, 73.064330)
2026-03-18 21:51:16.573 | INFO     | __main__:create_random_student:45 - Created Auth user: hE6rxYBev7PDAyb6hJiBeL7IFTd2 | test.student23@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:17.111 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID hE6rxYBev7PDAyb6hJiBeL7IFTd2
2026-03-18 21:51:17.639 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-023 at (31.486194, 73.094091)
2026-03-18 21:51:18.779 | INFO     | __main__:create_random_student:45 - Created Auth user: 5Woim9XsMrPQ5R8xmc9SWgkie543 | test.student24@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:19.310 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID 5Woim9XsMrPQ5R8xmc9SWgkie543
2026-03-18 21:51:19.839 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-024 at (31.332527, 73.057083)
2026-03-18 21:51:21.010 | INFO     | __main__:create_random_student:45 - Created Auth user: sp47yXhY37RRbPxMnrmSpEqEvu13 | test.student25@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:21.548 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID sp47yXhY37RRbPxMnrmSpEqEvu13
2026-03-18 21:51:22.094 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-025 at (31.356784, 73.150222)
2026-03-18 21:51:23.243 | INFO     | __main__:create_random_student:45 - Created Auth user: wVBqaXORhyQFv5Q6lBtvms28flk1 | test.student26@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:23.799 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID wVBqaXORhyQFv5Q6lBtvms28flk1
2026-03-18 21:51:24.337 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-026 at (31.528030, 73.099739)
2026-03-18 21:51:25.533 | INFO     | __main__:create_random_student:45 - Created Auth user: SxIiByjyPbT6eHBqMXzgiqg33P02 | test.student27@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:26.079 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID SxIiByjyPbT6eHBqMXzgiqg33P02
2026-03-18 21:51:26.619 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-027 at (31.529757, 73.008266)
2026-03-18 21:51:27.796 | INFO     | __main__:create_random_student:45 - Created Auth user: SBerIBN7kEXwxvpdxI211U37gBk2 | test.student28@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:28.432 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID SBerIBN7kEXwxvpdxI211U37gBk2
2026-03-18 21:51:28.982 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-028 at (31.373867, 73.064307)
2026-03-18 21:51:30.132 | INFO     | __main__:create_random_student:45 - Created Auth user: VUzu7fQeznhvgTJpzERSIWtCs7H3 | test.student29@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:30.667 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID VUzu7fQeznhvgTJpzERSIWtCs7H3
2026-03-18 21:51:31.223 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-029 at (31.394281, 73.021533)
2026-03-18 21:51:32.749 | INFO     | __main__:create_random_student:45 - Created Auth user: 7uesmRbnJKVOja8miqPkeN8tn3M2 | test.student30@cfd.nu.edu.pk | password: waleed
2026-03-18 21:51:33.284 | DEBUG    | __main__:create_random_student:57 - Stored user doc for UID 7uesmRbnJKVOja8miqPkeN8tn3M2
2026-03-18 21:51:33.819 | INFO     | __main__:create_random_student:78 - Created student doc STUDENT-030 at (31.449225, 73.194361)
2026-03-18 21:51:39.021 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 21:51:45.006 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: MvqOhqwEGURaPo9cyLBvAkQNm272 | supervisor1@nu.edu.pk | pass: waleed
2026-03-18 21:51:46.069 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc MvqOhqwEGURaPo9cyLBvAkQNm272
2026-03-18 21:51:47.584 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: Yrwgaonh3SgBvo2o64xZ4GCsvFv1 | supervisor2@nu.edu.pk | pass: waleed
2026-03-18 21:51:48.117 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc Yrwgaonh3SgBvo2o64xZ4GCsvFv1
2026-03-18 21:51:49.405 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: 7VQfjqoUlneZlOmw6XwvWdEBM533 | supervisor3@nu.edu.pk | pass: waleed
2026-03-18 21:51:50.438 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc 7VQfjqoUlneZlOmw6XwvWdEBM533
2026-03-18 21:51:51.664 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: iVzW1NNVVoWZd3n4rGFyrKKWtv92 | supervisor4@nu.edu.pk | pass: waleed
2026-03-18 21:51:52.237 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc iVzW1NNVVoWZd3n4rGFyrKKWtv92
2026-03-18 21:51:53.461 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: JHt9MvCDHMSiFZOuC0NmuTdiC352 | supervisor5@nu.edu.pk | pass: waleed
2026-03-18 21:51:54.508 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc JHt9MvCDHMSiFZOuC0NmuTdiC352
2026-03-18 21:51:55.745 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: MutvrRAKTuUQMp7VKRlaoSFzzXD3 | supervisor6@nu.edu.pk | pass: waleed
2026-03-18 21:51:56.334 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc MutvrRAKTuUQMp7VKRlaoSFzzXD3
2026-03-18 21:51:57.561 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: n4bn27qGCFbCBXMgzWl6ADjmndZ2 | supervisor7@nu.edu.pk | pass: waleed
2026-03-18 21:51:58.594 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc n4bn27qGCFbCBXMgzWl6ADjmndZ2
2026-03-18 21:51:59.860 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: s2L9pLTlx6MDI9OO8rR2WShHdrS2 | supervisor8@nu.edu.pk | pass: waleed
2026-03-18 21:52:02.708 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc s2L9pLTlx6MDI9OO8rR2WShHdrS2
2026-03-18 21:52:03.931 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: rGJt6d9NWAMWylv4fBqfu5DXdgg2 | supervisor9@nu.edu.pk | pass: waleed
2026-03-18 21:52:04.472 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc rGJt6d9NWAMWylv4fBqfu5DXdgg2
2026-03-18 21:52:06.015 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: 90OWikTFHlVRBj6rVJrqPraN6Pt2 | supervisor10@nu.edu.pk | pass: waleed
2026-03-18 21:52:06.554 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc 90OWikTFHlVRBj6rVJrqPraN6Pt2
2026-03-18 21:52:08.899 | INFO     | __main__:create_bus:94 - Created bus B-35 (NOY-1137) → supervisor: 90OWikTFHlVRBj6rVJrqPraN6Pt2
2026-03-18 21:52:09.824 | INFO     | __main__:create_bus:94 - Created bus B-63 (ULX-9301) → supervisor: 90OWikTFHlVRBj6rVJrqPraN6Pt2
2026-03-18 21:52:10.569 | INFO     | __main__:create_bus:94 - Created bus B-48 (CAO-7628) → supervisor: MvqOhqwEGURaPo9cyLBvAkQNm272
2026-03-18 21:52:11.304 | INFO     | __main__:create_bus:94 - Created bus B-84 (OZM-8695) → supervisor: Yrwgaonh3SgBvo2o64xZ4GCsvFv1
2026-03-18 21:52:12.040 | INFO     | __main__:create_bus:94 - Created bus B-50 (SWS-3814) → supervisor: rGJt6d9NWAMWylv4fBqfu5DXdgg2
2026-03-18 21:52:12.775 | INFO     | __main__:create_bus:94 - Created bus B-84 (EZY-9600) → supervisor: rGJt6d9NWAMWylv4fBqfu5DXdgg2
2026-03-18 21:52:13.505 | INFO     | __main__:create_bus:94 - Created bus B-26 (JMZ-0793) → supervisor: iVzW1NNVVoWZd3n4rGFyrKKWtv92
2026-03-18 21:52:14.243 | INFO     | __main__:create_bus:94 - Created bus B-49 (NVF-9968) → supervisor: 7VQfjqoUlneZlOmw6XwvWdEBM533
2026-03-18 21:52:14.974 | INFO     | __main__:create_bus:94 - Created bus B-97 (RLS-6784) → supervisor: n4bn27qGCFbCBXMgzWl6ADjmndZ2
2026-03-18 21:52:15.713 | INFO     | __main__:create_bus:94 - Created bus B-69 (ZNI-1484) → supervisor: n4bn27qGCFbCBXMgzWl6ADjmndZ2
2026-03-18 21:56:11.298 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 21:56:18.333 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 1psGhfpTK7N46roErXwJRhuofEK2 (test.student11@cfd.nu.edu.pk)
2026-03-18 21:56:21.883 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 3NCF4DINhjQGspwwPowjYPHiaHk2 (test.student15@cfd.nu.edu.pk)
2026-03-18 21:56:22.828 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 5Woim9XsMrPQ5R8xmc9SWgkie543 (test.student24@cfd.nu.edu.pk)
2026-03-18 21:56:25.128 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 5ugZ4FiS7retUUY16U9x7ETlncs2 (test.student22@cfd.nu.edu.pk)
2026-03-18 21:56:26.086 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 7VQfjqoUlneZlOmw6XwvWdEBM533 (supervisor3@nu.edu.pk)
2026-03-18 21:56:28.373 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 7mT2BQHHIYPOprni0NALOGfy4hb2 (test.student21@cfd.nu.edu.pk)
2026-03-18 21:56:29.373 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 7uesmRbnJKVOja8miqPkeN8tn3M2 (test.student30@cfd.nu.edu.pk)
2026-03-18 21:56:30.320 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 90OWikTFHlVRBj6rVJrqPraN6Pt2 (supervisor10@nu.edu.pk)
2026-03-18 21:56:31.252 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: C8wNHO4UgiSm1uVfgzv3ta2Ht0N2 (test.student16@cfd.nu.edu.pk)
2026-03-18 21:56:32.181 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: JHt9MvCDHMSiFZOuC0NmuTdiC352 (supervisor5@nu.edu.pk)
2026-03-18 21:56:33.118 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: K6Yab2FgD5ccHiQckQqtLGOhx8p1 (test.student3@cfd.nu.edu.pk)
2026-03-18 21:56:34.071 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: KGi6OGVDnTdPFefQ96ZgfqyNfUv2 (test.student10@cfd.nu.edu.pk)
2026-03-18 21:56:35.015 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: MutvrRAKTuUQMp7VKRlaoSFzzXD3 (supervisor6@nu.edu.pk)
2026-03-18 21:56:36.272 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: MvqOhqwEGURaPo9cyLBvAkQNm272 (supervisor1@nu.edu.pk)
2026-03-18 21:56:37.186 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: NaCLF3L22AVIowaWU1kJxJs4VuF2 (test.student5@cfd.nu.edu.pk)
2026-03-18 21:56:38.134 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: QXHaWHZKZldNQh7Mr4djhWeFBxD3 (test.student1@cfd.nu.edu.pk)
2026-03-18 21:56:41.377 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: SBerIBN7kEXwxvpdxI211U37gBk2 (test.student28@cfd.nu.edu.pk)
2026-03-18 21:56:42.304 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: So7bPJ3SoAN6L85cbQQqFbhlmy22 (test.student12@cfd.nu.edu.pk)
2026-03-18 21:56:44.669 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: SxIiByjyPbT6eHBqMXzgiqg33P02 (test.student27@cfd.nu.edu.pk)
2026-03-18 21:56:45.608 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: VUzu7fQeznhvgTJpzERSIWtCs7H3 (test.student29@cfd.nu.edu.pk)
2026-03-18 21:56:47.900 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: Yrwgaonh3SgBvo2o64xZ4GCsvFv1 (supervisor2@nu.edu.pk)
2026-03-18 21:56:48.867 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: ZvbvvtSj02aWc1UbOIIpPuPolwC2 (test.student7@cfd.nu.edu.pk)
2026-03-18 21:56:51.160 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: bLqbelw6Qnf0JzkjmmPi4L731qy1 (test.student13@cfd.nu.edu.pk)
2026-03-18 21:56:52.367 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: f0vulxDR4TQgEOmXB5KgcgWs5yB3 (test.student17@cfd.nu.edu.pk)
2026-03-18 21:56:54.451 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: hE6rxYBev7PDAyb6hJiBeL7IFTd2 (test.student23@cfd.nu.edu.pk)
2026-03-18 21:56:55.657 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: iVzW1NNVVoWZd3n4rGFyrKKWtv92 (supervisor4@nu.edu.pk)
2026-03-18 21:56:57.680 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: imkjz0GhBsb5OCWXp8f8caBThia2 (test.student4@cfd.nu.edu.pk)
2026-03-18 21:56:58.875 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: kr04unnKJ9VTMGqESGUn6451HnU2 (test.student14@cfd.nu.edu.pk)
2026-03-18 21:56:59.815 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: n4bn27qGCFbCBXMgzWl6ADjmndZ2 (supervisor7@nu.edu.pk)
2026-03-18 21:57:00.752 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: nhVBFtKZrEcewixaTgZRANhqn8H3 (test.student6@cfd.nu.edu.pk)
2026-03-18 21:57:01.678 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: rGJt6d9NWAMWylv4fBqfu5DXdgg2 (supervisor9@nu.edu.pk)
2026-03-18 21:57:02.617 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: s2L9pLTlx6MDI9OO8rR2WShHdrS2 (supervisor8@nu.edu.pk)
2026-03-18 21:57:03.534 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: sp47yXhY37RRbPxMnrmSpEqEvu13 (test.student25@cfd.nu.edu.pk)
2026-03-18 21:57:04.467 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: stWKL7tCzcVsfTnfX9umyPMjolX2 (test.student20@cfd.nu.edu.pk)
2026-03-18 21:57:05.406 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: utdggu2cBQUh3hNqQvBXQ9xFJ1k1 (test.student8@cfd.nu.edu.pk)
2026-03-18 21:57:06.350 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: wVBqaXORhyQFv5Q6lBtvms28flk1 (test.student26@cfd.nu.edu.pk)
2026-03-18 21:57:07.317 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: wqtKJHI3O6cSKv88QHimGR6UwG32 (test.student2@cfd.nu.edu.pk)
2026-03-18 21:57:08.251 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: xXY6lI2T4APwEYhiWeudUoi2AQV2 (test.student18@cfd.nu.edu.pk)
2026-03-18 21:57:09.182 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: y0KLa26lMdW7FobcCDmhsNuqLi93 (test.student9@cfd.nu.edu.pk)
2026-03-18 21:57:10.145 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: yk1XZr5lhTaaUO4HG9qcCU72Pfq1 (test.student19@cfd.nu.edu.pk)
2026-03-18 21:57:10.662 | ERROR    | __main__:delete_all_auth_users:71 - Error listing users: 'ListUsersPage' object has no attribute 'page_token'
2026-03-18 21:58:55.049 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 21:59:02.940 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-001 | test.student1@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:03.507 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 0r1FhCItYxeI2aC7YvWHamn5gUs1
2026-03-18 21:59:05.812 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-001 at (31.393554, 73.040773)
2026-03-18 21:59:06.972 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-002 | test.student2@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:07.525 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 9NyGSptYxJSwJZ4rE8m4LqAf2So2
2026-03-18 21:59:09.873 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-002 at (31.392041, 73.139025)
2026-03-18 21:59:10.985 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-003 | test.student3@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:11.533 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID vJjA768sUpgeowaJMe4jtiSWPIL2
2026-03-18 21:59:13.850 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-003 at (31.316444, 73.197612)
2026-03-18 21:59:14.955 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-004 | test.student4@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:15.506 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID beNH7kxRnAYeYQTlchftYURe2Mu1
2026-03-18 21:59:16.526 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-004 at (31.379827, 73.137780)
2026-03-18 21:59:17.695 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-005 | test.student5@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:18.242 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID gbkz6cHSvsTOFzFIYlAKd7gLNnl1
2026-03-18 21:59:18.772 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-005 at (31.454500, 73.051572)
2026-03-18 21:59:20.230 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-006 | test.student6@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:20.782 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID NpD8275WH7czMA0NKO0TKXD8cUf2
2026-03-18 21:59:21.317 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-006 at (31.414400, 73.072564)
2026-03-18 21:59:22.424 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-007 | test.student7@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:22.972 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID oSYpwNoKaEMzdwRqR0X7jH6lHcd2
2026-03-18 21:59:25.273 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-007 at (31.548026, 73.149884)
2026-03-18 21:59:26.425 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-008 | test.student8@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:26.976 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID n07WWWeeNLY0PKNxTeQJBtbz4322
2026-03-18 21:59:29.280 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-008 at (31.349484, 73.032600)
2026-03-18 21:59:31.431 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-009 | test.student9@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:31.980 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID EPkzLNL8SDSCw3PYySjBEr2ZsMr2
2026-03-18 21:59:34.284 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-009 at (31.470225, 73.150358)
2026-03-18 21:59:35.362 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-010 | test.student10@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:35.909 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID UcF7u6iRkJT2jYACGucfCnJz4Wg2
2026-03-18 21:59:38.213 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-010 at (31.400271, 73.158866)
2026-03-18 21:59:39.393 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-011 | test.student11@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:39.941 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID xfysCgsn2zXTXQ5lpFl00sWuuYD3
2026-03-18 21:59:40.954 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-011 at (31.502040, 73.012673)
2026-03-18 21:59:42.492 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-012 | test.student12@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:43.031 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 4mA8dcbrtMf7nquDw73LrJcLpvi1
2026-03-18 21:59:43.573 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-012 at (31.300565, 73.067907)
2026-03-18 21:59:44.735 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-013 | test.student13@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:45.274 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 7HRbZXsk5Nda4eIwk8Mq37vOCMg1
2026-03-18 21:59:45.812 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-013 at (31.463033, 73.140453)
2026-03-18 21:59:47.001 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-014 | test.student14@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:47.542 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID uJmfBgYILCYCgk2RTEngLN5WSdl2
2026-03-18 21:59:48.087 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-014 at (31.536311, 73.195208)
2026-03-18 21:59:49.203 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-015 | test.student15@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:49.743 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID o0HtqZexvWgBmS32HolnGaacnft2
2026-03-18 21:59:50.280 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-015 at (31.441605, 73.194838)
2026-03-18 21:59:51.392 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-016 | test.student16@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:51.928 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID wGNiGhjcTEVhAfiHRxFsplmC68Q2
2026-03-18 21:59:52.472 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-016 at (31.315459, 73.066046)
2026-03-18 21:59:53.614 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-017 | test.student17@cfd.nu.edu.pk | password: waleed
2026-03-18 21:59:54.152 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 4TeFuw3PYmRVNUFSwCjUfSZSTXJ3
2026-03-18 21:59:54.693 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-017 at (31.474892, 73.029320)
2026-03-18 21:59:56.283 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-018 | test.student18@cfd.nu.edu.pk | password: waleed
